path	bytes	sha256	path_sanitized
results/supplementary_tables/supplementary_table_s1_gse251686_exploratory_effects.csv	1480	e61f700e1aaf01434c534ba12303f97dced5369bf8a3df8cd45421ccce47be5a	false
results/supplementary_tables/supplementary_table_s2_cohort_disposition_and_identity.csv	1783	52359964e48c32180e40f61d23dbd1fba81fcdb5d4c3a77d85069cb3aad84045	false
results/supplementary_tables/supplementary_table_s3_locked_program_modules.csv	2108	8ebbb75825f70116ffa173be886b8133e19db89432f72554dfd06b04dabe8f8b	false
results/supplementary_tables/supplementary_table_s4_default_leave_one_key_out.csv	77594	ad06ce717f55df1b6d711f5cf2f907a423be2955d794f7054e4b5765147995d8	false
results/supplementary_tables/supplementary_table_s5a_discovery_threshold_summary.csv	803	a181a5245ebda101917c570f07af74c050edab536bf856bc2176225e3daab075	true
results/supplementary_tables/supplementary_table_s5b_discovery_threshold_effect_stability.csv	9091	9b8c45b9249147996ab0cef7d8baf9a414ecfebd8244522978c0ed8d8daa8484	false
results/supplementary_tables/supplementary_table_s6_reproducibility_contract.csv	3489	437ef5f5c49230d197f55e3bed09b98d9ad0b547a362710dc7116f20d9c6071b	false
results/supplementary_tables/supplementary_table_s7a_np_meta_analysis_study_effects.csv	12217	f6550acf8298f54b80a4d77d7c92a0786696e8f407a8b44983f799a5a6ee3be8	false
results/supplementary_tables/supplementary_table_s7b_np_meta_analysis_primary_results.csv	2231	35d4192b667b188ec6221fd290ed4c4c21913df9aa9772e254a9ef14bd158a60	false
results/supplementary_tables/supplementary_table_s7c_np_meta_analysis_model_sensitivity.csv	3660	9c465c3e1701ea02d7422178a6f62d9c7740ef2e8bea28ef641d8d15481ebc82	false
results/supplementary_tables/supplementary_table_s7d_np_meta_analysis_leave_one_cohort_out.csv	7547	0c7390a2fab42d3d47932160aa36da386e12b0fe73d494b8633ff90e6b35858b	false
results/supplementary_tables/supplementary_table_s8a_np_post_hoc_external_expansion_study_effects.csv	20915	ce32a67f90379f1821cdaf6fbf9115c20cfaa60b7b5c6ea9790d9494806d739b	false
results/supplementary_tables/supplementary_table_s8b_np_post_hoc_external_expansion_primary_results.csv	2275	09021b5574da160224fcecf561bdf1e3c4d699ede8ea82d00b17cb04e175f382	false
results/supplementary_tables/supplementary_table_s8c_np_post_hoc_external_expansion_model_sensitivity.csv	3581	648b4cdb79087bc5a2eb13d387bcb44642385e046f3f3842f78843e72bc29c45	false
results/supplementary_tables/supplementary_table_s8d_np_post_hoc_external_expansion_leave_one_cohort_out.csv	11367	0c50558c367bf609a1e5bb8c6e7ca1c8643f3fe5b3ab1fc159ff7f497949b079	false
results/supplementary_tables/supplementary_table_s9a_np_source_family_replacement_sensitivity_study_effects.csv	20835	300a7fc07ca1c56b9d5b6739f501d2b1434ad9917d87ed4ab92acd7d26d343a6	false
results/supplementary_tables/supplementary_table_s9b_np_source_family_replacement_sensitivity_primary_results.csv	2423	91aef474fc2d8911a122decd2689d5bfc220ec0676b0b2286accaa412d90633d	false
results/supplementary_tables/supplementary_table_s9c_np_source_family_replacement_sensitivity_model_sensitivity.csv	3753	dc2859b6688b7fb9bec5bec2c63f1bb9908b30a6a85bff9bf331bbe2637df3e7	false
results/supplementary_tables/supplementary_table_s9d_np_source_family_replacement_sensitivity_leave_one_cohort_out.csv	11978	da29a6fcaec91474315282b69f22394a1ef904efdc513d56a7aafb678ac79d15	false
results/tables/README.md	913	40b43d67518f30782930443d41f7189f119073c2ebd527fe410ff6ac98dc9324	false
results/tables/table_1_current_cohort_roles.csv	1410	0d1e097ac5329f1871d3ad5f16ccc21bfb03b83c271b739545c13f4d7635aa37	false
results/tables/table_2_np_module_effects.csv	6543	38796c175c5c2d0a70964d5816f530e6e3c011bff9bbf23f9e70887479dfd349	false
scripts/annotate_10x_qc_cells.py	11680	a147a643093a62489d97eeaff07dec209995ae1eea27e53ae5e7867b1dd7bc07	false
scripts/audit_10x_tar.py	5019	f8cff65cf5168b54a26210f3a6846ed59fec2cb9868823ce41b791d906325fe3	false
scripts/audit_geo_candidate_cohorts.py	26018	01632f6b01da9a8cd8543ac86c07836460ab0d16cfc97ab8a661311a7c080d9d	false
scripts/audit_gse153066_count_matrix.py	12793	d4d09ac2e95410d2f2a9f359ed9fe94508667925005adad2d285bf8dbb89ba7e	false
scripts/audit_gse165722.py	7530	b397ef38eb6ef39a5d86da9b903e1176635b24c1dffa71027111ec760880d905	false
scripts/audit_gse244889_assets.py	13236	e03c3bce571f88995eea4e3801d3a24e59667f58e4140d744c90cb27edd19ed9	false
scripts/audit_gse245147_native_subset.py	10368	098e0e927820d4aec39307652eb449e6f9e42b382cf0fbef9dc6aa15a5e8f0d0	false
scripts/audit_gse251686_filelist.py	3582	45e7b882079fdeea1b9ffe203c985d16a8a8cb3e45e79fa7643d71dc0d8aa3fa	false
scripts/audit_gse251686_gsm7986002_header.py	20788	3831683b4e1fd8049c0ce6ff0be1f21ba301bb0725b2de579627113ff6003a13	false
scripts/audit_gse251686_matrix_identifiers.py	4804	dc9b46b012a49e4800e6561afc336bea0149fd9618da449d1158d999138c2f33	false
scripts/audit_gse56081_probe_annotation.py	21855	ad02a268910b30a30ad6ccd2efc873b616ffdfc822722dde671d9748a824373c	false
scripts/audit_gse56081_probe_specificity.py	26509	effc58429f632f8d39e3706dca971773780a79bf4d9effe1aaa1631aee618cc9	false
scripts/audit_nested_10x_tar.py	4963	3786cb28faff28ed115af22165f52c12dd191444622b448a26eceb16946d8f51	false
scripts/audit_nested_matrix_stream.py	10146	08f3ce711ff38e98bdd18103d09da97b1141f1466ccd56d4fde1d05b3aefc3fa	false
scripts/audit_public_release.py	5172	a79dc5770d528695f6efa47705c2114833b213c8426c7ce5c73dae1269c68997	false
scripts/build_discovery_sample_ledger.py	3735	48566886efdc617ce28fe8813a55b0645bf464b1210ee9aa62fa32c51ebf7710	false
scripts/build_formal_manuscripts.py	50480	5677b25df935e9a4e9b36eea7426656bdff4e3cddf78b4929c5f98414f0f5cc3	false
scripts/build_public_release_snapshot.py	6925	a03988bb31b57bbe7a9b0d4647fba38eb770da90aa4da0aa63316ed571f1da26	false
scripts/download_geo.ps1	6340	6ab0e834fc0777bf7fb7d57aeacfc7130bb68ceab3592770697fe25384318929	false
scripts/export_formal_pdfs.ps1	2199	b01b4bfa3399339ac9959988e1d2f9b9250414ac4141d96f1b0b319279fe26c6	false
scripts/fetch_public_data.py	9492	c894856fcef5ff77940110a206870dc307b965f80692a9d2299552ec96963540	false
scripts/inspect_geo_archives.py	1924	98fbd811e449a5c7aeb45e0f34d5f334209533936eba36185e44da4e5cde9388	false
scripts/lock_program_modules.py	1910	230091e36dc46ad7c39cfa84b0afea98c7f1135be98a612362360b9fd75b10f3	false
scripts/make_current_summary_deliverables.py	21260	7c2d1c52f2c0007e0cc587f13b1249248a43251e29a560c5b25073e971cfe5ce	false
scripts/make_discovery_raw_ledger.py	1615	faaf0c0c12323f1272de3d55464238e886949a5bd42bb1599cb0e056b7e5ec64	false
scripts/make_gse165722_ledger.py	2998	6e9bd7aa8447158aebf822122ca1fea38ca9ac0952387af2f682f0c29277ca92	false
scripts/make_gse251686_ledger.py	13951	5083d24abd535e95d59a0206c3f31994b00ff4ad518fc5176ab3b70705d4db18	false
scripts/make_gse251686_supplement.py	18205	db51ca96af7e2f69c85adfbe1059f865113c586bffbbbc8c07d8fa4463585a6b	false
scripts/make_results_viewer.py	18593	86daaaa6dbdad4447700f0dbfae5f389dfaae066b01c3d2dd936165582e54d28	false
scripts/make_submission_support_deliverables.py	40004	c6fad7fbf92705ccc950faa6b46110987a1dde316eabc6b3bc59e48e058ff62b	false
scripts/parse_geo_soft_metadata.py	4494	d6767ac7a386663def0a4fd21b58d672acc61a4839cc4187aa24fa34373de21e	false
scripts/qc_10x_archives.py	13495	f3f90584f4956674c05cd58039dff678cd936e27050b71d441fca4745e5d33b7	false
scripts/qc_gse165722_processed_matrix.py	5521	6deeafef013034bb10677d5d5332ac7b589bc325b5e287fb74e1456e48268432	false
scripts/qc_nested_10x_archives.py	7891	2bd73b1a0e01b14b49c2ae098b2919d0ac009a8d16d8e63b8f39fc8d98eaf8c4	false
scripts/report_gse165722_audit.py	2940	10a8a4bde0cfbb6e25dafd7e7f61d8c290068fc60daf876525a2a641c6842f8f	false
scripts/report_gse165722_descriptive_qc.py	2797	4d373749385110d46d903409c3d8538b03d0b2e64eabb1c79c96ad1edb043488	false
scripts/run_np_exploratory_meta_analysis.R	22892	0391baa0618fd2e8e7cefd4d311a428d965b53cfa326ca9bfd3d53a0f740aa80	false
scripts/run_np_post_hoc_external_expansion_meta_analysis.R	30779	d2a69b933867cb1fcfd3a6c2b34c220a7e2b2e5a012402c6813a9278273ba73e	false
scripts/score_dense_matrix_modules.py	11474	327bbb4bebdd29ab82559f697f68b51f9a223abd00ef895f9b886a4fe65d06cb	false
scripts/score_external_human_np_bulk_candidates.py	23298	1daf8bd33e23c8383fb229e93b1ae07f9857b7fd92b0c621113a851831603d0e	false
scripts/score_gse165722_processed_modules.py	16312	162c608486faee2287dd685644d408660d0dee51f694afd74925409257dcbfa5	false
scripts/score_gse251686_exploratory.py	30052	f81eb07832c462ca7d35562b36e5d7c758287d00e38dd60faf906a395407903c	false
scripts/score_module_pseudobulk.py	20053	d9ff86b11c7427d689fd9fc3c655d5c52160161257134e9ba709021c9943e67e	false
scripts/score_nested_10x_modules.py	12048	6de2e16ff56c53635d7c14453a425e1753b8291a5f53d361e5fc6bde728f60db	false
scripts/summarize_discovery_retained_cell_sensitivity.py	16287	2efa8736e8c4d5ac41f64f5429e391405092ce13258be9bfce95f0edcab0de92	false
scripts/summarize_donor_module_effects.py	68587	f3f71b88e2ac67a80181bda5af68b5788ff742d5583d4b2e13c1cf548806e4f4	false
scripts/summarize_gse251686_exploratory.py	33467	71ee96741c437942865d898d64c3fa61ae8886fd914e6dfe2900bd8888a77aa6	false
scripts/verify_10x_tar_matrix_streams.py	4390	947f1d1487ae6f23463c19f430a0fc714b16f85b8a2aaaab8d0f9b19ee440dde	false
tools/python/requirements-lock.txt	1084	5686eb9e80a81a0f3e0e9ee81996148176844ec7bc419ecbe13696d86468aa44	false
tools/r/README.md	476	649d5ea608e5ca2a2f9c73340b4223c542d724bf248c9f14a046b3b9938fc54c	false
tools/r/check_required_packages.R	1519	8fd93a5a42929f23a89350335bd36510b0482b190118c78a9f2381e3ff144a18	false
tools/r/requirements.tsv	153	8281f48041143181c4e54de3311de4f3a35a59d5974a93efac6995d2a5b44eb8	false
